Name,Category,Description,Technologies,Topics,URL,Image URL,_2016_num_projects,_2016_projects_url,_2017_num_projects,_2017_projects_url,_2018_num_projects,_2018_projects_url,_2019_num_projects,_2019_projects_url,_2020_num_projects,_2020_projects_url,_2021_num_projects,_2021_projects_url,_2022_num_projects,_2022_projects_url,_2023_num_projects,_2023_projects_url,_2024_num_projects,_2024_projects_url,years,github
Free and Open Source Silicon Foundation,Other,Working together for Free and Open Source Silicon,"python, javascript, fpga, compiler, open hardware, c, verilog, vhdl, chisel, synthesis, risc-v, web development, jenkins, c++","compilers, debug, embedded systems, eda tools, digital design, web, hardware, open hardware, debugging, web community, web services, simulation, electronic design tools, fpga, silicon, eda",https://www.fossi-foundation.org,https://summerofcode.withgoogle.com/media/org/free-and-open-source-silicon-foundation/aie951otsp3xucok.png,3,https://summerofcode.withgoogle.com/archive/2016/organizations/5210550707421184/,4,https://summerofcode.withgoogle.com/archive/2017/organizations/5021512822161408/,6,https://summerofcode.withgoogle.com/archive/2018/organizations/6276259533291520/,7,https://summerofcode.withgoogle.com/archive/2019/organizations/5087457110917120/,4,https://summerofcode.withgoogle.com/archive/2020/organizations/6376070820921344/,11,https://summerofcode.withgoogle.com/archive/2021/organizations/6542389937700864/,8,https://summerofcode.withgoogle.com/archive/2022/organizations/free-and-open-source-silicon-foundation/,5,https://summerofcode.withgoogle.com/programs/2023/organizations/free-and-open-source-silicon-foundation,7,https://summerofcode.withgoogle.com/programs/2024/organizations/free-and-open-source-silicon-foundation,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",
FreeCAD,End user applications,Cross-platform 3D parametric modeler,"python, c++, qt, OpenCASCADE, OpenInventor","engineering, graphics, cad, architecture, CAM",https://freecad.org,https://summerofcode.withgoogle.com/media/org/freecad/lrtbrjr9zjdmhoyd-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,https://summerofcode.withgoogle.com/programs/2023/organizations/freecad,2,https://summerofcode.withgoogle.com/programs/2024/organizations/freecad,"2023, 2024",
FreeType,Programming languages,FreeType is a software library to render fonts.,"c, fonts, opentype, library, python, gnu make, gnu autotools, autotools, meson","graphics, rendering, fonts, opentype, truetype, library",https://freetype.org,https://summerofcode.withgoogle.com/media/org/freetype/bbbcwzgimhkwpcvx-360.png,N/A,N/A,2,https://summerofcode.withgoogle.com/archive/2017/organizations/4699374705704960/,3,https://summerofcode.withgoogle.com/archive/2018/organizations/6550700024659968/,3,https://summerofcode.withgoogle.com/archive/2019/organizations/6561043747176448/,3,https://summerofcode.withgoogle.com/archive/2020/organizations/5205992846917632/,1,https://summerofcode.withgoogle.com/archive/2021/organizations/5483147923292160/,2,https://summerofcode.withgoogle.com/archive/2022/organizations/freetype/,3,https://summerofcode.withgoogle.com/programs/2023/organizations/freetype,1,https://summerofcode.withgoogle.com/programs/2024/organizations/freetype,"2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",
Frescobaldi,End user applications,Edit music scores with GNU LilyPond.,"python, pyqt",music engraving,http://frescobaldi.org,https://lh3.googleusercontent.com/IRUCAU_NRRzhF33TmMt5o1k7eDlbSlcyfF59CwLJABUgeFMCXGAbRmVtozRAHmQu4xtz9T2H8Y0J2m1dJZlSpj7gHlWfU_sp,N/A,N/A,2,https://summerofcode.withgoogle.com/archive/2017/organizations/4597892144693248/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017,
GCP Scanner,Security,Security scanning tool for Google Cloud,"python, google cloud","security, automation, scanning, google cloud",https://github.com/google/gcp_scanner/wiki/Google-Summer-of-Code-2023,https://summerofcode.withgoogle.com/media/org/gcp-scanner/llfil1bsqmtp4cyj-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,https://summerofcode.withgoogle.com/programs/2023/organizations/gcp-scanner,N/A,N/A,2023,
GDevelop,Programming languages,The cross-platform game engine designed for everyone.,"javascript, c, c++, react, web development, game development","compilers, web, graphics, web applications, gaming",https://gdevelop-app.com,https://lh3.googleusercontent.com/f4WpusIovGhvkq0URnquenWBfSMC62lLjEC3s8wsXI4b2sK-mVRT9JlP7AdIjSWuZV54HCcUX-sU2LWIubZPURUmrU6cfA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,https://summerofcode.withgoogle.com/archive/2020/organizations/5791816890187776/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2020,
GENIVI Alliance,Other,Developing open software for IVI and the connected car.,"c, linux, c++, qt, yocto, java, embedded, automotive, some/ip","embedded systems, embedded, automotive, cars, automobile, diagnostics, functional safety, middleware, graphics, communication, bigdata",https://www.genivi.org,https://lh3.googleusercontent.com/ZIkVBgPt74PhZquMA2JwS3soJhYecxQCw9vd2pb1rbM2CTCITvcRvswGS9mb0atbWMAE4id3lijxh8H5mfUf4OMMHE_-Fio,N/A,N/A,0,https://summerofcode.withgoogle.com/archive/2017/organizations/4914104280023040/,1,https://summerofcode.withgoogle.com/archive/2018/organizations/5111873431142400/,2,https://summerofcode.withgoogle.com/archive/2019/organizations/5661409025720320/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2018, 2019",
GNOME Foundation,Operating systems,A diverse and sustainable free software desktop.,"c, python, javascript, gtk+, gobject, rust, gtk, vala, linux, Flatpak","desktop applications, desktop environment, desktop, applications, operating system, end user applications, design, end user application, application, games, productivity, operating systems, graphics, open source, apps",https://gnome.org,https://summerofcode.withgoogle.com/media/org/gnome-foundation/aqwqx1x6ozjnxsak-360.png,18,https://summerofcode.withgoogle.com/archive/2016/organizations/6228320517619712/,19,https://summerofcode.withgoogle.com/archive/2017/organizations/6040004186865664/,13,https://summerofcode.withgoogle.com/archive/2018/organizations/5224661688254464/,8,https://summerofcode.withgoogle.com/archive/2019/organizations/6458159500099584/,14,https://summerofcode.withgoogle.com/archive/2020/organizations/4988908019908608/,12,https://summerofcode.withgoogle.com/archive/2021/organizations/6476318677401600/,9,https://summerofcode.withgoogle.com/archive/2022/organizations/gnome-foundation/,9,https://summerofcode.withgoogle.com/programs/2023/organizations/gnome-foundation,8,https://summerofcode.withgoogle.com/programs/2024/organizations/gnome-foundation,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",
GNSS-SDR,Science and medicine,An open source GNSS software-defined receiver,"c, c++, c++11, c++14, gnss, c++17, sdr, c++ libraries c++11 c++14 c++17 c++20, c++20","geolocation, navigation, software defined radio, communications, gnss, communications engineering, digital signal processing, signal processing, geospatial",https://gnss-sdr.org/,https://summerofcode.withgoogle.com/media/org/gnss-sdr/vaciksjfho8cec2g-360.png,3,https://summerofcode.withgoogle.com/archive/2016/organizations/5800194151022592/,5,https://summerofcode.withgoogle.com/archive/2017/organizations/5204929132101632/,5,https://summerofcode.withgoogle.com/archive/2018/organizations/5951344653369344/,3,https://summerofcode.withgoogle.com/archive/2019/organizations/6369884148072448/,2,https://summerofcode.withgoogle.com/archive/2020/organizations/5600351610208256/,1,https://summerofcode.withgoogle.com/archive/2021/organizations/6204387118022656/,3,https://summerofcode.withgoogle.com/archive/2022/organizations/gnss-sdr/,N/A,N/A,3,https://summerofcode.withgoogle.com/programs/2024/organizations/gnss-sdr,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2024",
GNU Compiler Collection (GCC),Programming languages,GNU compilers,"c, c++, openmp, gnu autotools, gnu make","compilers, toolchain, openmp, developer tools, rust, link time optimization",https://gcc.gnu.org/,https://summerofcode.withgoogle.com/media/org/gnu-compiler-collection-gcc/kpspl59nyj0hoxlr-360.png,N/A,N/A,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2018/organizations/6598377584197632/,6,https://summerofcode.withgoogle.com/archive/2019/organizations/4808868352229376/,2,https://summerofcode.withgoogle.com/archive/2020/organizations/4862862406713344/,3,https://summerofcode.withgoogle.com/archive/2021/organizations/5653860256841728/,3,https://summerofcode.withgoogle.com/archive/2022/organizations/gnu-compiler-collection-gcc/,6,https://summerofcode.withgoogle.com/programs/2023/organizations/gnu-compiler-collection-gcc,7,https://summerofcode.withgoogle.com/programs/2024/organizations/gnu-compiler-collection-gcc,"2018, 2019, 2020, 2021, 2022, 2023, 2024",
